Country,City,CityId,Latitude,Longitude
Portugal,Viseu,2233,40.658500000,-7.912000000
Qatar,Al-Ruwais,1882,26.146000000,51.208000000
Qatar,Doha,221,25.250000000,51.570000000
Qatar,Dukhan,1881,25.418000000,50.783000000
Qatar,Ummsaid,1883,24.944000000,51.574000000
Republic of Korea,Busan,336,35.100000000,129.030000000
Republic of Korea,Daejeon,334,36.330000000,127.430000000
Republic of Korea,Gangneung,333,37.750000000,128.880000000
Republic of Korea,Gwangju,335,35.150000000,126.900000000
Republic of Korea,Jeju,337,33.500000000,126.520000000
Republic of Korea,Seoul,231,37.570000000,126.970000000
Romania,Arad,2089,46.133611000,21.353611000
Romania,Botosani,2090,47.735556000,26.645556000
Romania,Bucharest,200,44.500000000,26.130000000
Romania,Cluj-Napoca,2091,46.777778000,23.571389000
Romania,Constanta,2092,44.213889000,28.645556000
Romania,Craiova,2093,44.310278000,23.866944000
Romania,Iasi,2094,47.163333000,27.627222000
Romania,Rm. Valcea,2095,45.088889000,24.362778000
Romania,Sibiu,2096,45.789444000,24.091389000
Romania,Sulina,2097,45.162222000,29.726944000
Russian Federation,Abakan,1108,53.720000000,91.430000000
Russian Federation,Aginskoe,1014,51.100000000,114.520000000
Russian Federation,Anadyr',975,64.780000000,177.570000000
Russian Federation,Arhangel'sk,914,64.530000000,40.550000000
Russian Federation,Astrahan',1026,46.280000000,48.050000000
Russian Federation,Azov,1023,47.120000000,39.420000000
Russian Federation,Barnaul,1009,53.430000000,83.520000000
Russian Federation,Belgorod,1021,50.630000000,36.580000000
Russian Federation,Birobidzan,1047,48.780000000,132.900000000
Russian Federation,Blagovescensk,1015,50.430000000,127.410000000
Russian Federation,Brjansk,979,53.250000000,34.320000000
Russian Federation,Cheboksary,989,56.080000000,47.330000000
Russian Federation,Cheljabinsk,1003,55.150000000,61.430000000
Russian Federation,Cherkessk,1111,44.280000000,42.050000000
Russian Federation,Chita,1012,52.080000000,113.480000000
Russian Federation,Dudinka,969,69.400000000,86.170000000
Russian Federation,Ekaterinburg,916,56.870000000,60.430000000
Russian Federation,Elista,1025,46.370000000,44.330000000
Russian Federation,Gorno-Altaisk,1112,51.950000000,85.950000000
Russian Federation,Groznyj,1037,43.350000000,45.680000000
Russian Federation,Habarovsk,663,48.520000000,135.170000000
Russian Federation,Hakasskaja,1010,53.770000000,91.320000000
Russian Federation,Hanty-Mansijsk,973,61.020000000,69.030000000
Russian Federation,Irkutsk,662,52.270000000,104.320000000
Russian Federation,Ivanovo,983,56.950000000,40.970000000
Russian Federation,Izhevsk,1002,56.830000000,53.450000000
Russian Federation,Jakutsk,917,62.020000000,129.720000000
Russian Federation,Jaroslavl',982,57.630000000,39.750000000
Russian Federation,Joskar-Ola,985,56.700000000,47.920000000
Russian Federation,Juzhno-Sahalinsk,1017,46.950000000,142.710000000
Russian Federation,Kaliningrad,977,54.720000000,20.550000000
Russian Federation,Kaluga,990,54.570000000,36.400000000
Russian Federation,Kazan',986,55.600000000,49.280000000
Russian Federation,Kemerovo,1008,55.230000000,86.120000000
Russian Federation,Kirov,981,58.600000000,49.630000000
Russian Federation,Kostroma,658,57.730000000,40.780000000
Russian Federation,Krasnodar,1027,45.030000000,39.150000000
Russian Federation,Krasnojarsk,661,56.070000000,93.130000000
Russian Federation,Kudymkar,999,58.980000000,54.650000000
Russian Federation,Kurgan,1004,55.470000000,65.400000000
Russian Federation,Kursk,1019,51.770000000,36.170000000
Russian Federation,Kyzyl,1031,51.720000000,94.500000000
Russian Federation,Lipeck,996,52.700000000,39.520000000
Russian Federation,Magadan,918,59.550000000,150.780000000
Russian Federation,Mahackala,1038,42.830000000,47.550000000
Russian Federation,Maikop,1032,44.620000000,40.080000000
Russian Federation,Moscow,206,55.833333000,37.616667000
Russian Federation,Murmansk,967,68.970000000,33.050000000
Russian Federation,Nal'cik,1034,43.530000000,43.630000000
Russian Federation,Nar'jan-Mar,970,67.630000000,53.030000000
Russian Federation,Nazran',1109,43.200000000,44.780000000
Russian Federation,Nevinnomyssk,1033,44.630000000,41.970000000
Russian Federation,Niznij Novgorod,988,56.270000000,44.000000000
Russian Federation,Novgorod,657,58.520000000,31.250000000
Russian Federation,Novosibirsk,1007,55.080000000,82.900000000
Russian Federation,Omsk,660,55.020000000,73.380000000
Russian Federation,Ordzhonikedzevskaja,1036,43.320000000,45.030000000
Russian Federation,Orel,995,52.930000000,36.000000000
Russian Federation,Orenburg,1029,51.680000000,55.100000000
Russian Federation,Palana,1046,59.070000000,159.930000000
Russian Federation,Penza,998,53.120000000,45.020000000
Russian Federation,Perm',1000,57.950000000,56.200000000
Russian Federation,Petropavlovsk-Kamca,665,53.080000000,158.580000000
Russian Federation,Petrozavodsk,968,61.820000000,34.270000000
Russian Federation,Pskov,976,57.820000000,28.420000000
Russian Federation,Rjazan',992,54.630000000,39.700000000
Russian Federation,Rostov-Na-Donu,1024,47.270000000,39.820000000
Russian Federation,Salehard,971,66.530000000,66.670000000
Russian Federation,Samara,1005,53.220000000,50.170000000
Russian Federation,Saransk,993,54.130000000,45.230000000
Russian Federation,Saratov,915,51.530000000,46.000000000
Russian Federation,Smolensk,978,54.750000000,32.070000000
Russian Federation,St. Petersburg,203,59.934280200,30.335098600
Russian Federation,Stavropol',1028,45.120000000,42.080000000
Russian Federation,Surgut,1039,61.230000000,73.400000000
Russian Federation,Syktyvkar,972,61.720000000,50.830000000
Russian Federation,Tambov,997,52.800000000,41.330000000
Russian Federation,Tiksi,1040,71.700000000,128.900000000
Russian Federation,Tjumen',1001,57.120000000,65.430000000
Russian Federation,Tomsk,1006,56.500000000,84.920000000
Russian Federation,Tula,991,54.230000000,37.620000000
Russian Federation,Tura,974,64.270000000,100.230000000
Russian Federation,Turocak,1030,52.270000000,87.170000000
Russian Federation,Tver',984,56.900000000,35.880000000
Russian Federation,Ufa,659,54.720000000,55.830000000
Russian Federation,Ulan-Ude,1013,51.830000000,107.600000000
Russian Federation,Ulyanovsk,994,54.320000000,48.330000000
Russian Federation,Ust'ordynskiy,1011,52.820000000,104.770000000
Russian Federation,Vladikavkaz,1110,43.030000000,44.670000000
Russian Federation,Vladimir,987,56.120000000,40.350000000
Russian Federation,Vladivostok,664,43.120000000,131.930000000
Russian Federation,Volgograd,1022,48.780000000,44.370000000
Russian Federation,Vologda,980,59.320000000,39.920000000
Russian Federation,Voronez,1020,51.650000000,39.250000000
Rwanda,Gicumbi,1506,-1.600000000,30.050000000
Rwanda,Huye,1512,-2.600000000,29.730000000
Rwanda,Karongi,1509,-2.060000000,29.420000000
Rwanda,Kigali,254,-1.950000000,30.050000000
Rwanda,Musanze,1507,-1.490000000,29.630000000
Rwanda,Ngoma,1505,-2.543965700,29.768661400
Rwanda,Nyagatare,2883,-1.280000000,30.310000000
Rwanda,Nyamagabe,1511,-2.470000000,29.570000000
Rwanda,Rubavu,1510,-1.670000000,29.250000000
Rwanda,Rusizi,1508,-2.470000000,28.920000000
Saint Lucia,Castries,1222,14.000000000,-61.010000000
Saint Lucia,Vieux-Fort,1248,13.730000000,-60.950000000
Samoa,Apia,1230,-13.830000000,-171.750000000
Saudi Arabia,Abha,861,18.230000000,42.650000000
Saudi Arabia,Al-Baha,862,20.300000000,41.630000000
Saudi Arabia,Arar,1887,30.900000000,41.140000000
Saudi Arabia,Buraydah,1888,26.300000000,43.760000000
Saudi Arabia,Dammam,860,26.400000000,50.100000000
Saudi Arabia,Hail,863,27.434000000,41.691000000
Saudi Arabia,Jeddah,699,21.680000000,39.150000000
Saudi Arabia,Jizan,698,16.880000000,42.530000000
Saudi Arabia,Madinah,695,24.550000000,39.700000000
Saudi Arabia,Makkah,700,21.420000000,39.800000000
Saudi Arabia,Najran,1889,17.610000000,44.410000000
Saudi Arabia,Riyadh,216,24.720000000,46.730000000
Saudi Arabia,Sakaka,1890,29.780000000,40.090000000
Saudi Arabia,Sharurah,1891,17.460000000,47.100000000
Saudi Arabia,Tabouk,697,28.380000000,36.570000000
Saudi Arabia,Taif,864,21.480000000,40.550000000
Saudi Arabia,Yanbu,1892,24.023175700,38.189978200
Senegal,Bakel,2915,14.847222000,-12.468056000
Senegal,Cap Skirring,2916,12.400000000,-16.750000000
Senegal,Dakar,244,14.738889000,-17.500000000
Senegal,Dakar-Diass AIBD,2933,14.671111000,-17.067222000
Senegal,Diourbel,2917,14.650000000,-16.238889000
Senegal,Fatick,2918,14.332611000,-16.408056000
Senegal,Kaffrine,2919,14.104237000,-15.544736000
Senegal,Kaolack,2920,14.138889000,-16.072222000
Senegal,Kedougou,2921,12.570000000,-12.220000000
Senegal,Kolda,2922,12.888889000,-14.972222000
Senegal,Linguere,2923,15.388889000,-15.122222000
Senegal,Louga,2924,15.615975000,-16.225980000
Senegal,Matam,2925,15.638889000,-13.250000000
Senegal,Mbour,2926,14.416600000,-16.966600000
Senegal,Podor,2927,16.650000000,-14.938889000
Senegal,Saint-Louis,2928,16.050000000,-16.450000000
Senegal,Sedhiou,2929,12.708060000,-15.556940000
Senegal,Tambacounda,2930,14.772222000,-13.688889000
Senegal,Thies,2931,14.791050000,-16.930702000
Senegal,Ziguinchor,2932,12.550000000,-16.272222000
Serbia,Belgrade,198,44.800000000,20.470000000
Serbia,Kragujevac,1388,44.010000000,20.930000000
Serbia,Nis,1389,43.320000000,21.900000000
Serbia,Novi Sad,1390,45.260000000,19.850000000
Serbia,Pristina,1391,42.670000000,21.160000000
Serbia,Zlatibor,1392,43.720000000,19.700000000
Seychelles,Victoria,253,-4.620000000,55.430000000
Sierra Leone,Freetown,246,8.620000000,-13.200000000
Singapore,Singapore,234,1.366667000,103.916667000
Slovakia,Bratislava,41,48.150000000,17.120000000
Slovakia,Hurbanovo,1224,47.870000000,18.200000000
Slovakia,Kosice,1228,48.670000000,21.220000000
Slovakia,Lucenec,1226,48.330000000,19.730000000
Slovakia,Poprad,1227,49.070000000,20.250000000
Slovakia,Sliac,1225,48.640000000,19.130000000
Slovakia,Tisinec,1229,49.220000000,21.650000000
Slovakia,Zilina,1223,49.230000000,18.620000000
Slovenia,Ljubljana,54,46.070000000,14.520000000
Slovenia,Maribor,1923,46.530000000,15.650000000
Slovenia,Novo Mesto,1924,45.800000000,15.180000000
Slovenia,Portoroz,1925,45.483000000,13.617000000
Slovenia,Ratece,1926,46.500000000,13.717000000
Solomon Islands,Auki,295,-8.780000000,160.730000000
Somalia,Bosaso,2098,11.280000000,49.180000000
Somalia,Hargeisa,2099,9.500000000,44.080000000
Somalia,Mogadishu,2100,2.033333000,45.350000000
South Africa,Bloemfontein,2984,-29.100000000,26.300000000
South Africa,Cape Town,138,-33.970000000,18.600000000
South Africa,Durban,137,-29.970000000,30.950000000
South Africa,Johannesburg,139,-26.130000000,28.230000000
South Africa,Ladysmith,2985,-28.566667000,29.766667000
South Africa,Mafikeng,2986,-25.800000000,25.533333000
South Africa,Mthatha,2987,-31.516667000,28.666667000
South Africa,Nelspruit,2988,-25.500000000,30.916667000
South Africa,Polokwane,2989,-23.850000000,29.450000000
South Africa,Port Elizabeth,2990,-33.983333000,25.600000000
South Africa,Pretoria,2991,-25.716667000,28.166667000
South Africa,Rustenburg,2992,-25.650000000,27.216667000
South Africa,Upington,2993,-28.400000000,21.250000000
South Africa,Witbank,2994,-25.833333000,29.183333000
South Sudan,Juba,1541,4.870000000,31.600000000
South Sudan,Malakal,1540,9.550000000,31.650000000
Spain,A Coruna,1231,43.350000000,-8.430000000
Spain,Albacete,1755,39.010000000,-1.860000000
Spain,Alcala de Henares,2174,40.480278000,-3.369167000
Spain,Alicante/Alacant,1754,38.350000000,-0.480000000
Spain,Almeria,1756,36.840000000,-2.460000000
Spain,Andujar,2884,38.040000000,-4.050000000
Spain,Aranda de Duero,2175,41.671389000,-3.689167000
Spain,Aranjuez,2885,40.030000000,-3.600000000
Spain,Arrecife,2176,28.960000000,-13.551389000
Spain,Avila,1757,40.660000000,-4.700000000
Spain,Aviles,2886,43.560000000,-5.930000000
Spain,Ayamonte,2177,37.224167000,-7.405278000
Spain,Badajoz,1758,38.880000000,-6.970000000
Spain,Barcelona,1232,41.280000000,2.070000000
Spain,Benavente,2887,42.000000000,-5.680000000
Spain,Benidorm,2888,38.540000000,-0.130000000
Spain,Bilbao,1233,43.300000000,-2.930000000
Spain,Burgos,1759,42.340000000,-3.700000000
Spain,Caceres,1760,39.470000000,-6.370000000
Spain,Cadiz,1761,36.520000000,-6.280000000
Spain,Calatayud,2889,41.350000000,-1.640000000
Spain,Capdepera,2890,39.700000000,3.440000000
Spain,Caravaca de La Cruz,2891,38.100000000,-1.860000000
Spain,Cartagena,2178,37.600000000,-0.981944000
Spain,Castellon de la Plana/Castello de la Plana,1762,39.990000000,-0.040000000
Spain,Cazorla,2892,37.910000000,-3.000000000
Spain,Ceuta,1763,35.890000000,-5.310000000
Spain,Ciudad Real,1764,38.990000000,-3.930000000
Spain,Ciudad Rodrigo,2893,40.600000000,-6.530000000
Spain,Ciutadella de Menorca,2179,40.001667000,3.837778000
Spain,Cordoba,1765,37.880000000,-4.780000000
Spain,Cuenca,1766,40.080000000,-2.130000000
Spain,Donostia/San Sebastian,1767,43.320000000,-1.980000000
Spain,Ecija,2180,37.540556000,-5.075278000
Spain,Eivissa,2181,38.906667000,1.436111000
Spain,Elche/Elx,2182,38.267222000,-0.697500000
Spain,Estepona,2894,36.420000000,-5.150000000
Spain,Figueres,2183,42.267778000,2.960278000
Spain,Gijon,2184,43.539167000,-5.659444000
Spain,Girona,1768,41.980000000,2.820000000
Spain,Granada,1769,37.180000000,-3.600000000
Spain,Guadalajara,1770,40.630000000,-3.160000000
Spain,Haro,2895,42.570000000,-2.850000000
Spain,Huelva,1771,37.260000000,-6.950000000
Spain,Huesca,1772,42.140000000,-0.410000000
Spain,Jaca,2185,42.570556000,-0.549444000
Spain,Jaen,1773,37.770000000,-3.790000000
Spain,Javea/Xabia,2896,38.790000000,0.160000000
Spain,Jerez de la Frontera,2186,36.701944000,-6.128611000
Spain,La Seu D-Urgell,2897,42.360000000,1.460000000
Spain,Las Palmas de Gran Canaria,1234,28.120000000,-15.430000000
Spain,Leon,1774,42.600000000,-5.570000000
Spain,Llanes,2898,43.420000000,-4.750000000
Spain,Lleida,1775,41.620000000,0.620000000
Spain,Lloret de Mar,2899,41.700000000,2.850000000
Spain,Logrono,1776,42.470000000,-2.450000000
Spain,Lugo,1777,43.010000000,-7.560000000
Spain,Madrid,195,40.411111000,-3.678056000
Spain,Malaga,1235,36.670000000,-4.480000000
Spain,Manresa,2900,41.730000000,1.820000000
Spain,Mao-Mahon,2901,39.890000000,4.260000000
Spain,Marbella,2187,36.509444000,-4.883889000
Spain,Melilla,1778,35.290000000,-2.940000000
Spain,Merida,2188,38.917222000,-6.344167000
Spain,Motril,2189,36.745556000,-3.521111000
Spain,Murcia,1779,37.980000000,-1.130000000
Spain,Ourense,1780,42.340000000,-7.860000000
Spain,Oviedo,1781,43.360000000,-5.840000000
Spain,Palencia,1782,42.010000000,-4.530000000
Spain,Palma de Mallorca,1236,39.550000000,2.730000000
Spain,Pamplona/Iruna,1783,42.810000000,-1.650000000
Spain,Plasencia,2190,40.029167000,-6.092500000
Spain,Ponferrada,2191,42.547500000,-6.597222000
Spain,Pontevedra,1784,42.430000000,-8.650000000
Spain,Puerto de la Cruz,2902,28.410000000,-16.550000000
Spain,Puerto del Rosario,2192,28.497500000,-13.859167000
Spain,Reinosa,2903,43.000000000,-4.140000000
Spain,Reus,2193,41.153889000,1.109722000
Spain,Roquetas de Mar,2904,36.760000000,-2.620000000
Spain,Salamanca,1785,40.970000000,-5.670000000
Spain,Salou,2905,41.080000000,1.130000000
Spain,San Sebastian de la Gomera,2194,28.089722000,-17.109167000
Spain,Santa Cruz de La Palma,2195,28.681667000,-17.763056000
Spain,Santa Cruz De Tenerife,304,28.470000000,-16.250000000
Spain,Santander,1786,43.460000000,-3.800000000
Spain,Santiago de Compostela,2196,42.880000000,-8.544167000
Spain,Segovia,1787,40.950000000,-4.130000000
Spain,Sevilla,1237,37.420000000,-5.900000000
Spain,Siguenza,2906,41.070000000,-2.640000000
Spain,Sitges,2197,41.236944000,1.805556000
Spain,Soria,1788,41.760000000,-2.470000000
Spain,Talavera de la Reina,2198,39.960000000,-4.833611000
Spain,Tarancon,2907,40.010000000,-3.010000000
Spain,Tarifa,2908,36.020000000,-5.610000000
Spain,Tarragona,1789,41.120000000,1.260000000
Spain,Teruel,1790,40.340000000,-1.110000000
Spain,Toledo,1791,39.860000000,-4.020000000
Spain,Torremolinos,2909,36.620000000,-4.500000000
Spain,Trujillo,2910,39.460000000,-5.880000000
Spain,Tudela,2911,42.060000000,-1.600000000
Spain,Valdepenas,2912,38.760000000,-3.380000000
Spain,Valencia,1238,39.500000000,-0.470000000
Spain,Valladolid,1239,41.720000000,-4.850000000
Spain,Valverde,2199,27.805833000,-17.912778000
Spain,Vigo,2200,42.239444000,-8.726111000
Spain,Vinaros,2913,40.470000000,0.470000000
Spain,Vitoria-Gasteiz,1792,42.850000000,-2.670000000
Spain,Xativa,2914,38.990000000,-0.520000000
Spain,Zamora,1793,41.500000000,-5.750000000
Spain,Zaragoza,1240,41.670000000,-1.020000000
Sri Lanka,Anuradhapura,338,8.300000000,80.400000000
Sri Lanka,Batticaloa,339,7.700000000,81.700000000
Sri Lanka,Colombo,227,6.900000000,79.870000000
Sri Lanka,Galle,340,6.030000000,80.220000000
Sri Lanka,Jaffna,341,9.670000000,80.000000000
Sri Lanka,Kandy,342,7.280000000,80.620000000
Sri Lanka,Mannar,1059,8.980000000,79.920000000
Sri Lanka,Nuwara Eliya,343,6.970000000,80.770000000
Sri Lanka,Ratnapura,344,6.680000000,80.380000000
Sri Lanka,Trincomalee,345,8.580000000,81.250000000
Sudan,Dongola,1536,19.170000000,30.480000000
Sudan,Elobeid,1538,13.170000000,30.230000000
Sudan,Kassala,1537,15.470000000,36.400000000
Sudan,Khartoum,249,15.600000000,32.550000000
Sudan,Nyala,1539,12.070000000,24.880000000
Sudan,Port Sudan,1535,19.580000000,37.220000000
Suriname,Albina,2081,5.505101000,-54.079685000
Suriname,Djoemoe,2082,4.009972000,-55.468061000
Suriname,Kwamalasemoetoe,2083,2.356032000,-56.793523000
Suriname,Lelydorp,2084,5.697982000,-55.213620000
Suriname,Nieuw Nickerie,2085,5.940848000,-56.992004000
Suriname,Paramaribo,1048,5.852077000,-55.207043000
Suriname,Sipaliwini,2088,2.033333000,-56.116667000
Suriname,Stoelmanseiland,2087,4.354351000,-54.401284000
Sweden,Borlange,3019,60.429167000,15.500833000
Sweden,Gothenburg,1042,57.670000000,12.300000000
Sweden,Kiruna,1045,67.830000000,20.430000000
Sweden,Lulea,3020,65.543611000,22.111389000
Sweden,Malmo,1041,55.900000000,13.000000000
Sweden,Norrkoping,1043,58.580000000,16.150000000
Sweden,Ostersund,3021,63.195556000,14.500278000
Sweden,Stockholm,187,59.330000000,18.050000000
Sweden,Sundsvall,1044,62.380000000,17.320000000
Sweden,Umea,3022,63.811111000,20.239722000
Switzerland,Geneva,193,46.250000000,6.130000000
Switzerland,Lugano,313,46.000000000,8.970000000
Switzerland,Zurich,312,47.380000000,8.570000000
Syrian Arab Republic,Aleppo,1261,36.180000000,37.200000000
Syrian Arab Republic,Damascus,213,33.513056000,36.291944000
Syrian Arab Republic,Dara'a,1266,32.620000000,36.100000000
Syrian Arab Republic,Deir Ezzor,1262,35.320000000,40.150000000
Syrian Arab Republic,Homs,1267,34.730000000,36.700000000
Syrian Arab Republic,Lattakia,1263,35.530000000,35.770000000
Syrian Arab Republic,Palmyra,1264,34.550000000,38.300000000
Syrian Arab Republic,Qamishli,1265,37.050000000,41.220000000
Tajikistan,Dushanbe,211,38.550000000,68.780000000
Tajikistan,Khorog,911,37.480000000,71.550000000
Tajikistan,Khujand,910,40.280000000,69.620000000
Tajikistan,Kurgan-Tube,909,37.820000000,68.780000000
United Republic of Tanzania,Dar Es Salaam,252,-6.820000000,39.270000000
United Republic of Tanzania,Dodoma,667,-6.162959000,35.751606900
United Republic of Tanzania,Mtwara,668,-10.350000000,40.180000000
United Republic of Tanzania,Mwanza,669,-2.470000000,32.920000000
United Republic of Tanzania,Tabora,670,-5.080000000,32.830000000
United Republic of Tanzania,Tanga,671,-5.080000000,39.070000000
United Republic of Tanzania,Zanzibar,672,-6.220000000,39.220000000
Thailand,Bangkok,233,13.706944000,100.568056000
Thailand,Chiang Mai,567,18.780000000,98.980000000
Thailand,Chiang Rai,566,19.920000000,99.830000000
Thailand,Hua Hin,576,12.580000000,99.950000000
Thailand,Kanchanaburi,574,14.020000000,99.530000000
Thailand,Khon Kaen,571,16.430000000,102.830000000
Thailand,Ko Samui,577,9.530000000,99.950000000
Thailand,Mae Hong Son,565,19.298888889,97.975555556
Thailand,Nakhon Ratchasima,573,14.970000000,102.100000000
Thailand,Pattaya,575,12.900000000,100.880000000
Thailand,Phetchabun,569,16.430000000,101.150000000
Thailand,Phuket,579,7.880000000,98.400000000
Thailand,Songkhla,578,7.200000000,100.600000000
Thailand,Sukhothai,570,17.000000000,99.730000000
Thailand,Tak,568,16.880000000,99.150000000
Thailand,Ubon Ratchathani,572,15.220000000,104.850000000
Togo,Lome,260,6.170000000,1.250000000
Trinidad and Tobago,Port of Spain (Trinidad),100,10.670000000,-61.500000000
Trinidad and Tobago,Scarborough (Tobago),101,11.170000000,-60.730000000
Tunisia,Tunis-Carthage,243,36.830000000,10.230000000
TÃ¼rkiye,Adana,50,36.980000000,35.300000000
TÃ¼rkiye,Ankara,48,39.950000000,32.880000000
TÃ¼rkiye,Antalya,51,36.880000000,30.700000000
TÃ¼rkiye,Diyarbakir,1363,37.920000000,40.230000000
TÃ¼rkiye,Edirne,1364,41.680000000,26.560000000
TÃ¼rkiye,Erzurum,53,39.920000000,41.270000000
TÃ¼rkiye,Istanbul,47,40.970000000,29.080000000
TÃ¼rkiye,Izmir,49,38.430000000,27.170000000
TÃ¼rkiye,Konya,1365,37.870000000,32.500000000
TÃ¼rkiye,Mugla,1366,37.220000000,28.370000000
TÃ¼rkiye,Nevsehir,1367,38.620000000,34.710000000
TÃ¼rkiye,Samsun,52,41.280000000,36.330000000
TÃ¼rkiye,Sanliurfa,1368,37.150000000,38.790000000
TÃ¼rkiye,Trabzon,1369,41.010000000,39.720000000
TÃ¼rkiye,Van,1370,38.500000000,43.370000000
TÃ¼rkiye,Zonguldak,1371,41.450000000,31.790000000
Turkmenistan,Ashgabat,212,37.970000000,58.330000000
Uganda,Arua,1936,3.016667000,30.916667000
Uganda,Entebbe,1329,0.050000000,32.450000000
Uganda,Gulu,1937,2.750000000,32.333333000
Uganda,Kabale,1938,-1.250000000,29.983333000
Uganda,Kampala,1328,0.333333000,32.600000000
Uganda,Kasese,1503,0.183333000,30.100000000
Uganda,Masindi,1939,1.687313400,31.713845800
Uganda,Mbarara,1940,-0.616666000,30.650000000
Uganda,Soroti,1504,1.716667000,33.616667000
Uganda,Tororo,1941,0.683333000,34.166667000
Ukraine,Dnipro,2934,48.360000000,35.085000000
Ukraine,Donetsk,2939,48.072222000,37.726389000
Ukraine,Kharkiv,2936,49.926667000,36.278889000
Ukraine,Kherson,2940,46.738333000,32.708333000
Ukraine,Kyiv,207,50.400000000,30.570000000
Ukraine,Luhansk,2941,48.565556000,39.227500000
Ukraine,Lviv,2935,49.807500000,23.965278000
Ukraine,Odesa,2937,46.440833000,30.770278000
Ukraine,Simferopol,2938,45.040278000,33.967222000
Ukraine,Uzhhorod,2942,48.633333000,22.261111000
Ukraine,Vinnytsia,2943,49.248056000,28.603333000
United Arab Emirates,Abu Dhabi,222,24.433333000,54.466667000
United Arab Emirates,Dubai,1190,25.250000000,55.330000000
United Arab Emirates,Ras Al Khaimah,1191,25.620000000,55.930000000
United Kingdom of Great Britain and Northern Ireland,Aberdeen,1893,57.206000000,-2.202000000
United Kingdom of Great Britain and Northern Ireland,Aberystwyth,1894,52.431000000,-4.019000000
United Kingdom of Great Britain and Northern Ireland,Armagh,1895,54.346000000,-6.651000000
United Kingdom of Great Britain and Northern Ireland,Bala,1896,52.917000000,-3.583000000
United Kingdom of Great Britain and Northern Ireland,Bangor,1897,53.253000000,-3.974000000
United Kingdom of Great Britain and Northern Ireland,Belfast,38,54.650000000,-6.220000000
United Kingdom of Great Britain and Northern Ireland,Birmingham,28,52.450000000,-1.730000000
United Kingdom of Great Britain and Northern Ireland,Bristol,1898,51.521000000,-2.576000000
United Kingdom of Great Britain and Northern Ireland,Cambridge,1899,52.245000000,-0.103000000
United Kingdom of Great Britain and Northern Ireland,Cardiff,36,51.400000000,-3.200000000
United Kingdom of Great Britain and Northern Ireland,Carlisle,1900,54.933000000,-2.963000000
United Kingdom of Great Britain and Northern Ireland,Edinburgh,33,55.950000000,-3.350000000
United Kingdom of Great Britain and Northern Ireland,Enniskillen,1901,54.400000000,-7.650000000
United Kingdom of Great Britain and Northern Ireland,Exeter,34,50.730000000,-3.480000000
United Kingdom of Great Britain and Northern Ireland,Glasgow,1902,55.907000000,-4.530000000
United Kingdom of Great Britain and Northern Ireland,Guernsey,1373,49.470000000,-2.590000000
United Kingdom of Great Britain and Northern Ireland,Hamilton,1377,32.290000000,-64.780000000
United Kingdom of Great Britain and Northern Ireland,Inverness,1903,57.478000000,-4.223000000
United Kingdom of Great Britain and Northern Ireland,Isle of Man,1374,54.240000000,-4.550000000
United Kingdom of Great Britain and Northern Ireland,Jersey,1372,49.210000000,-2.130000000
United Kingdom of Great Britain and Northern Ireland,Leeds,39,53.800000000,-1.530000000
United Kingdom of Great Britain and Northern Ireland,Liverpool,1904,53.497000000,-3.056000000
United Kingdom of Great Britain and Northern Ireland,London,32,51.504722000,-0.131111000
United Kingdom of Great Britain and Northern Ireland,Londonderry (Derry),1905,55.057000000,-7.008000000
United Kingdom of Great Britain and Northern Ireland,Manchester,31,53.350000000,-2.270000000
United Kingdom of Great Britain and Northern Ireland,Newcastle,29,54.980000000,-1.600000000
United Kingdom of Great Britain and Northern Ireland,Norwich,40,52.630000000,1.280000000
United Kingdom of Great Britain and Northern Ireland,Plymouth,1906,50.354000000,-4.121000000
United Kingdom of Great Britain and Northern Ireland,Reading,1907,51.441000000,-0.938000000
United Kingdom of Great Britain and Northern Ireland,Rhayader,1908,52.241000000,-3.376000000
United Kingdom of Great Britain and Northern Ireland,Southampton,1909,50.901000000,-1.403000000
United Kingdom of Great Britain and Northern Ireland,Swansea,1910,51.565000000,-3.981000000
United Kingdom of Great Britain and Northern Ireland,Truro,1911,50.218000000,-5.330000000
United Kingdom of Great Britain and Northern Ireland,Ullapool,1912,57.725000000,-4.896000000
United Kingdom of Great Britain and Northern Ireland,Wick,1913,58.545000000,-3.089000000
United States of America,Abilene Texas,703,32.420000000,-99.680000000
United States of America,Agana Guam,1954,13.462700000,144.743900000
United States of America,Akron Ohio,711,40.920000000,-81.430000000
United States of America,Albany New York,712,42.650000000,-73.750000000
United States of America,Albuquerque New Mexico,713,35.050000000,-106.620000000
United States of America,Allentown Pennsylvania,714,40.650000000,-75.430000000
United States of America,Amarillo Texas,715,35.230000000,-101.700000000
United States of America,Anchorage Alaska,716,61.170000000,-150.020000000
United States of America,Ann Arbor Michigan,1955,42.280830000,-83.743040000
United States of America,Annapolis Maryland,1956,38.978450000,-76.492180000
United States of America,Asheville North Carolina,717,35.430000000,-82.550000000
United States of America,Athens Georgia,1957,33.950000000,-83.383330000
United States of America,Atlanta Georgia,268,33.650000000,-84.430000000
United States of America,Atlantic City New Jersey,718,39.450000000,-74.570000000
United States of America,Augusta Georgia,1958,33.473500000,-82.010510000
United States of America,Augusta Maine,1959,44.310620000,-69.779490000
United States of America,Aurora Illinois,1960,41.760580000,-88.320070000
United States of America,Austin Texas,719,30.280000000,-97.700000000
